locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
533099	NP_988024.1	45358467	550	899204	898296	-	MMP0904	selD	AIR synthase related protein:Selenide water dikinase (NCBI)	COG709	E	Selenophosphate synthase	TIGR00476 selenide, water dikinase [selD]		GO:0004756,GO:0005524	2.7.9.3	Selenide, water dikinase.
533100	NP_988025.1	45358468	550	899980	899384	-	MMP0905	MMP0905	conserved hypothetical protein (NCBI)	COG1751	S	Uncharacterized conserved protein			GO:0030955,GO:0000287		
533101	NP_988026.1	45358469	550	900903	899977	-	MMP0906	MMP0906	conserved hypothetical protein (NCBI)	COG1234	R	Metal-dependent hydrolases of the beta-lactamase superfamily III	TIGR02651 ribonuclease Z [rnz]	Transcription:RNA processing	GO:0042779,GO:0042781	3.1.26.11	Ribonuclease Z.
533102	NP_988027.1	45358470	550	901325	900933	-	MMP0907	MMP0907	predicted archaeal transcriptional regulator (NCBI)	COG3355	K	Predicted transcriptional regulator					
533103	NP_988028.1	45358471	550	901511	901891	+	MMP0908	MMP0908	CBS domain (NCBI)	COG3620	K	Predicted transcriptional regulator with C-terminal CBS domains			GO:0008152,GO:0003824		
533104	NP_988029.1	45358472	550	901906	902388	+	MMP0909	MMP0909	conserved hypothetical protein (NCBI)	COG1238	S	Predicted membrane protein					
533105	NP_988030.1	45358473	550	902855	902427	-	MMP0910	MMP0910	hypothetical protein (NCBI)								
533106	NP_988031.1	45358474	550	903480	902899	-	MMP0911	MMP0911	related to iron-sulfur flavoprotein of Methanosarcina thermophila (NCBI)	COG655	R	Multimeric flavodoxin WrbA					
533107	NP_988032.1	45358475	550	903750	903556	-	MMP0912	MMP0912	tautomerase related protein (NCBI)	COG1942	R	Uncharacterized protein, 4-oxalocrotonate tautomerase homolog			GO:0006725,GO:0016853	5.3.2.-	
533108	NP_988033.1	45358476	550	904169	903792	-	MMP0913	MMP0913	conserved hypothetical archaeal protein (NCBI)	COG1935	S	Uncharacterized conserved protein					
533109	NP_988034.1	45358477	550	904895	904188	-	MMP0914	MMP0914	conserved hypothetical archaeal protein (NCBI)	COG1938	R	Archaeal enzymes of ATP-grasp superfamily	TIGR00161 TIGR00161 family protein	Hypothetical proteins:Conserved			
533110	NP_988035.1	45358478	550	904980	905588	+	MMP0915	cobY/cofC	nucleoside triphosphate: 5'-deoxyadenosylcobinamide phosphate nucleotidyltransferase (NCBI)	COG2266	H	GTP:adenosylcobinamide-phosphate guanylyltransferase	TIGR00454 TIGR00454 family protein	Hypothetical proteins:Conserved	GO:0009058,GO:0016779		
533111	NP_988036.1	45358479	550	905585	905833	+	MMP0916	MMP0916	conserved hypothetical protein (NCBI)	COG1873	S	Uncharacterized conserved protein					
533112	NP_988037.1	45358480	550	905897	906730	+	MMP0917	dapF	Diaminopimelate epimerase (NCBI)	COG253	E	Diaminopimelate epimerase	TIGR00652 diaminopimelate epimerase [dapF]	Amino acid biosynthesis:Aspartate family	GO:0009089,GO:0008837	5.1.1.7	Diaminopimelate epimerase.
533113	NP_988038.1	45358481	550	908317	906776	-	MMP0918	asnB	Asparagine synthetase (glutamine-hydrolyzing) (NCBI)	COG367	E	Asparagine synthase (glutamine-hydrolyzing)	TIGR01536 asparagine synthase (glutamine-hydrolyzing) [asnB]	Amino acid biosynthesis:Aspartate family	GO:0006529,GO:0004066	6.3.5.4	Asparagine synthase (glutamine-hydrolyzing).
533114	NP_988039.1	45358482	550	909182	908415	-	MMP0919	MMP0919	2Fe-2S Ferredoxin:Oxidoreductase FAD/NAD(P)-binding:NADH:cytochrome b5 reductase (CBR) (NCBI)	COG543	HC	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases			GO:0006118,GO:0006221,GO:0009055,GO:0051537,GO:0050660		
533115	NP_988040.1	45358483	550	910461	909214	-	MMP0920	ahcY	S-adenosyl-L-homocysteine hydrolase (NCBI)	COG499	H	S-adenosylhomocysteine hydrolase	TIGR00936 adenosylhomocysteinase [ahcY]	Energy metabolism:Amino acids and amines	GO:0006730,GO:0004013	3.3.1.1	Adenosylhomocysteinase.
533116	NP_988041.1	45358484	550	910627	910959	+	MMP0921	MMP0921	conserved hypothetical protein (NCBI)	COG2023	J	RNase P subunit RPR2			GO:0004526	3.1.26.5	Ribonuclease P.
533117	NP_988042.1	45358485	550	911058	911723	+	MMP0922	MMP0922	possible phage infection protein (NCBI)								
533118	NP_988043.1	45358486	550	911732	912544	+	MMP0923	dapB	Dihydrodipicolinate reductase (NCBI)	COG289	E	Dihydrodipicolinate reductase	TIGR00036 dihydrodipicolinate reductase [dapB]	Amino acid biosynthesis:Aspartate family	GO:0009089,GO:0005737,GO:0008839	1.3.1.26	Dihydrodipicolinate reductase.
533119	NP_988044.1	45358487	550	912553	913155	+	MMP0924	MMP0924	conserved hypothetical protein (NCBI)	COG1901	S	Uncharacterized conserved protein					
533120	NP_988045.1	45358488	550	913166	913609	+	MMP0925	cheW	chemotaxis protein CheW (NCBI)	COG835	NT	Chemotaxis signal transduction protein			GO:0007165,GO:0006935,GO:0005622,GO:0004871		
533121	NP_988046.1	45358489	550	913654	914751	+	MMP0926	cheB	chemotaxis protein CheB (NCBI)	COG2201	NT	Chemotaxis response regulator containing a CheY-like receiver domain and a methylesterase domain			GO:0006355,GO:0000160,GO:0006935,GO:0005737,GO:0000156,GO:0008984	3.1.1.61	Protein-glutamate methylesterase.
533122	NP_988047.1	45358490	550	914756	917518	+	MMP0927	cheA	Chemotaxis protein CheA (NCBI)	COG643	NT	Chemotaxis protein histidine kinase and related kinases			GO:0018106,GO:0000160,GO:0006935,GO:0006928,GO:0005737,GO:0000155,GO:0005524	2.7.13.3,2.7.3.-	Histidine kinase.,
533123	NP_988048.1	45358491	550	917529	917993	+	MMP0928	cheD	chemotaxis protein CheD (NCBI)	COG1871	NT	Chemotaxis protein; stimulates methylation of MCP proteins			GO:0050568	3.5.1.44	Protein-glutamine glutaminase.
533124	NP_988049.1	45358492	550	917974	919413	+	MMP0929	MMP0929	Methyl-accepting chemotaxis protein (MCP) (NCBI)	COG840	NT	Methyl-accepting chemotaxis protein			GO:0016192,GO:0007165,GO:0006935,GO:0016020,GO:0005515,GO:0004871		
533125	NP_988050.1	45358493	550	920251	919439	-	MMP0930	cheR	chemotaxis protein CheR (NCBI)	COG1352	NT	Methylase of chemotaxis methyl-accepting proteins			GO:0008983	2.1.1.80	Protein-glutamate O-methyltransferase.
533126	NP_988051.1	45358494	550	920930	920322	-	MMP0931	MMP0931	probable chemotaxis-related protein (NCBI)	COG1776	NT	Chemotaxis protein CheC, inhibitor of MCP methylation					
533127	NP_988052.1	45358495	550	921640	920951	-	MMP0932	MMP0932	probable chemotaxis-related protein (NCBI)	COG1776	NT	Chemotaxis protein CheC, inhibitor of MCP methylation					
533128	NP_988053.1	45358496	550	922027	921656	-	MMP0933	cheY	chemotaxis protein CheY (NCBI)	COG784	T	FOG: CheY-like receiver			GO:0006355,GO:0000160,GO:0000156		
533129	NP_988054.1	45358497	550	923158	922112	-	MMP0934	MMP0934	conserved hypothetical archaeal protein (NCBI)	COG2469	S	Uncharacterized conserved protein					
533130	NP_988055.1	45358498	550	923434	923931	+	MMP0935	MMP0935	conserved hypothetical protein (NCBI)	COG4016	S	Uncharacterized protein conserved in archaea					
533131	NP_988056.1	45358499	550	923937	924773	+	MMP0936	aroE	shikimate 5-dehydrogenase (NCBI)	COG169	E	Shikimate 5-dehydrogenase	TIGR00507 shikimate 5-dehydrogenase [aroE]	Amino acid biosynthesis:Aromatic amino acid family	GO:0005737,GO:0050661,GO:0004764	1.1.1.25	Shikimate dehydrogenase.
533132	NP_988057.1	45358500	550	924790	925536	+	MMP0937	cofE	F420-0:gamma-L-glutamate ligase (NCBI)	COG1478	S	Uncharacterized conserved protein	TIGR01916 F420-0:gamma-glutamyl ligase [cofE]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other		6.3.2.-	
533133	NP_988058.1	45358501	550	926363	925590	-	MMP0938	cobS	cobalamin (5'-phosphate) synthase (NCBI)	COG368	H	Cobalamin-5-phosphate synthase	TIGR00317 cobalamin 5'-phosphate synthase [cobS]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0009236,GO:0051073,GO:0008818	2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase.
533134	NP_988059.1	45358502	550	927056	926379	-	MMP0939	MMP0939	Conserved hypothetical protein (NCBI)	COG1011	R	Predicted hydrolase (HAD superfamily)	TIGR02253 HAD hydrolase, TIGR02253 family		GO:0008152,GO:0008967		
533135	NP_988060.1	45358503	550	927366	927079	-	MMP0940	MMP0940	related to ehbP of Methanothermobacter thermautotrophicus (NCBI)								
533136	NP_988061.1	45358504	550	928942	927431	-	MMP0941	MMP0941	phosphoadenosine phosphosulfate sulfotransferase; putative (NCBI)	COG175	EH	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes	TIGR00451 uncharacterized domain 2		GO:0008152,GO:0004604,GO:0016740,GO:0003723	1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin).
533137	NP_988062.1	45358505	550	929812	929000	-	MMP0942	MMP0942	conserved hypothetical protein (NCBI)	COG730	R	Predicted permeases			GO:0016021		
533138	NP_988063.1	45358506	550	930278	929826	-	MMP0943	taqD	glycerol-3-phosphate cytidyltransferase (NCBI)	COG615	MI	Cytidylyltransferase	TIGR00125 cytidyltransferase-related domain		GO:0009058,GO:0016779		
533139	NP_988064.1	45358507	550	931311	930301	-	MMP0944	MMP0944	hypothetical protein (NCBI)	COG628	R	Predicted permease					
533140	NP_988065.1	45358508	550	931400	933241	+	MMP0945	MMP0945	glyceraldehyde-3-phosphate ferredoxin oxidoreductase (NCBI)	COG2414	C	Aldehyde:ferredoxin oxidoreductase			GO:0006118,GO:0051536,GO:0043797,GO:0033726	1.2.7.5,1.2.7.6	Aldehyde ferredoxin oxidoreductase.,Glyceraldehyde-3-phosphate dehydrogenase (ferredoxin).
533141	NP_988066.1	45358509	550	934695	933286	-	MMP0946	MMP0946	Asp-tRNAAsn/Glu-tRNAGln amidotransferase subunit B (NCBI)	COG64	J	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit (PET112 homolog)	TIGR00133 aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit [gatB]	Protein synthesis:tRNA aminoacylation	GO:0006412,GO:0050567,GO:0050566	6.3.5.6,6.3.5.7	Asparaginyl-tRNA synthase (glutamine-hydrolyzing).,Glutaminyl-tRNA synthase (glutamine-hydrolyzing).
533142	NP_988067.1	45358510	550	935744	934878	-	MMP0947	hisG	ATP phosphoribosyltransferase (NCBI)	COG40	E	ATP phosphoribosyltransferase	TIGR00070 ATP phosphoribosyltransferase [hisG],TIGR03455 ATP phosphoribosyltransferase, C-terminal domain [hisG]	Amino acid biosynthesis:Histidine family	GO:0000105,GO:0003879	2.4.2.17	ATP phosphoribosyltransferase.
533143	NP_988068.1	45358511	550	936026	936382	+	MMP0948	MMP0948	conserved hypothetical protein (NCBI)	COG1745	R	Predicted metal-binding protein					
533144	NP_988069.1	45358512	550	936440	937774	+	MMP0949	MMP0949	tRNA nucleotidyltransferase (NCBI)	COG1746	J	tRNA nucleotidyltransferase (CCA-adding enzyme)	TIGR03671 CCA-adding enzyme [cca]		GO:0001680,GO:0003919,GO:0016437,GO:0003723,GO:0004810	2.7.7.2,2.7.7.21,2.7.7.25	FAD synthetase.,tRNA cytidylyltransferase.,tRNA adenylyltransferase.
533145	NP_988070.1	45358513	550	937787	939217	+	MMP0950	MMP0950	conserved hypothetical protein (NCBI)	COG1771	S	Uncharacterized protein conserved in archaea					
533146	NP_988071.1	45358514	550	939228	940148	+	MMP0951	chiB	cobalamin biosynthesis protein B (NCBI)	COG1270	H	Cobalamin biosynthesis protein CobD/CbiB	TIGR00380 cobalamin biosynthesis protein CobD [cobD]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0009236,GO:0016021,GO:0043757	6.3.1.10	Adenosylcobinamide-phosphate synthase.
533147	NP_988072.1	45358515	550	940636	940241	-	MMP0952	aIF-5A	translation initiation factor IF-5a (NCBI)	COG231	J	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	TIGR00037 translation initiation factor eIF-5A [eif5A]	Protein synthesis:Translation factors	GO:0006413,GO:0003743		
533148	NP_988073.1	45358516	550	941531	940779	-	MMP0953	cbiH	precorrin-3B C17-methyltransferase (NCBI)	COG1010	H	Precorrin-3B methylase	TIGR01466 precorrin-3B C17-methyltransferase [cobJ]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0009236,GO:0030789	2.1.1.131	Precorrin-3B C(17)-methyltransferase.
533149	NP_988074.1	45358517	550	942295	941822	-	MMP0954	MMP0954	hypothetical protein (NCBI)								
533150	NP_988075.1	45358518	550	942852	943718	+	MMP0955	sucD	succinate--CoA ligase (ADP-forming); alpha subunit (NCBI)	COG74	C	Succinyl-CoA synthetase, alpha subunit	TIGR01019 succinate-CoA ligase, alpha subunit [sucD]	Energy metabolism:TCA cycle	GO:0008152,GO:0009361,GO:0004775	6.2.1.5	Succinate--CoA ligase (ADP-forming).
533151	NP_988076.1	45358519	550	943765	946236	+	MMP0956	topA	DNA topoisomerase I (NCBI)	COG550	L	Topoisomerase IA	TIGR01057 DNA topoisomerase I [topA]	DNA metabolism:DNA replication, recombination, and repair	GO:0006268,GO:0006304,GO:0006265,GO:0005694,GO:0003917	5.99.1.2	DNA topoisomerase.
533152	NP_988077.1	45358520	550	946891	946238	-	MMP0957	dsbD	conserved hypothetical protein (NCBI)	COG785	O	Cytochrome c biogenesis protein			GO:0017004,GO:0016020		
533153	NP_988078.1	45358521	550	947258	946911	-	MMP0958	MMP0958	conserved hypothetical protein (NCBI)	COG526	OC	Thiol-disulfide isomerase and thioredoxins			GO:0045454,GO:0006662,GO:0015035,GO:0009055		
533154	NP_988079.1	45358522	550	948177	947275	-	MMP0959	trxB	thioredoxin reductase (NCBI)	COG492	O	Thioredoxin reductase			GO:0006118,GO:0004791	1.8.1.9	Thioredoxin-disulfide reductase.
533155	NP_988080.1	45358523	550	949270	948263	-	MMP0960	MMP0960	conserved hypothetical protein (NCBI)								
533156	NP_988081.1	45358524	550	949611	951110	+	MMP0961	MMP0961	conserved hypothetical protein (NCBI)	COG4883	S	Uncharacterized protein conserved in archaea					
533157	NP_988082.1	45358525	550	951146	951361	+	MMP0962	MMP0962	zinc finger protein (NCBI)	COG4855	S	Uncharacterized protein conserved in archaea			GO:0008270		
533158	NP_988083.1	45358526	550	951358	952077	+	MMP0963	MMP0963	aquaporin related (NCBI)	COG580	G	Glycerol uptake facilitator and related permeases (Major Intrinsic Protein Family)	TIGR00861 MIP family channel proteins	Transport and binding proteins:Unknown substrate	GO:0006810,GO:0016021,GO:0005215		
533159	NP_988084.1	45358527	550	952202	952459	+	MMP0964	MMP0964	hypothetical protein (NCBI)								
533160	NP_988085.1	45358528	550	953087	952509	-	MMP0965	MMP0965	formylmethanofuran dehydrogenase subunit E related protein (NCBI)	COG2191	C	Formylmethanofuran dehydrogenase subunit E			GO:0005634,GO:0008270,GO:0018493	1.2.99.5	Formylmethanofuran dehydrogenase.
533161	NP_988086.1	45358529	550	953893	953174	-	MMP0966	cobA	uroporphyrin-III C-methyltransferase (NCBI)	COG7	H	Uroporphyrinogen-III methylase	TIGR01469 uroporphyrinogen-III C-methyltransferase [cobA]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0006779,GO:0004851	2.1.1.107	Uroporphyrinogen-III C-methyltransferase.
533162	NP_988087.1	45358530	550	954150	954581	+	MMP0967	MMP0967	Serine/threonine dehydratase, pyridoxal-phosphate attachment site (NCBI)	COG1617	S	Uncharacterized conserved protein			GO:0006520,GO:0030170		
533163	NP_988088.1	45358531	550	954600	955874	+	MMP0968	hisD	histidinol dehydrogenase (NCBI)	COG141	E	Histidinol dehydrogenase	TIGR00069 histidinol dehydrogenase [hisD]	Amino acid biosynthesis:Histidine family	GO:0000105,GO:0008270,GO:0004399,GO:0051287	1.1.1.23	Histidinol dehydrogenase.
533164	NP_988089.1	45358532	550	955908	956324	+	MMP0969	MMP0969	hypothetical protein (NCBI)								
533165	NP_988090.1	45358533	550	956353	958074	+	MMP0970	lig	ATP-dependent DNA ligase (NCBI)	COG1793	L	ATP-dependent DNA ligase	TIGR00574 DNA ligase I, ATP-dependent (dnl1)	DNA metabolism:DNA replication, recombination, and repair	GO:0006281,GO:0006260,GO:0006310,GO:0005524,GO:0003677,GO:0003910	6.5.1.1	DNA ligase (ATP).
533166	NP_988091.1	45358534	550	958096	959445	+	MMP0971	purB	Adenylosuccinate lyase (NCBI)	COG15	F	Adenylosuccinate lyase	TIGR00928 adenylosuccinate lyase [purB]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0009152,GO:0004018	4.3.2.2	Adenylosuccinate lyase.
533167	NP_988092.1	45358535	550	959908	959495	-	MMP0972	MMP0972	hypothetical protein (NCBI)								
533168	NP_988093.1	45358536	550	960843	959986	-	MMP0973	MMP0973	hypothetical membrane spanning protein (NCBI)	COG701	R	Predicted permeases					
533169	NP_988094.1	45358537	550	961489	960830	-	MMP0974	MMP0974	hypothetical protein (NCBI)								
533170	NP_988095.1	45358538	550	962392	961541	-	MMP0975	modA	possible molybdenum ABC transporter, solute-binding protein (NCBI)	COG725	P	ABC-type molybdate transport system, periplasmic component			GO:0006810,GO:0005215		
533171	NP_988096.1	45358539	550	962612	963268	+	MMP0976	MMP0976	Protein of unknown function DUF166 (NCBI)	COG1810	S	Uncharacterized protein conserved in archaea					
533172	NP_988097.1	45358540	550	963269	964051	+	MMP0977	CooC	CO dehydrogenase maturation factor (NCBI)	COG3640	D	CO dehydrogenase maturation factor			GO:0009236,GO:0042242		
533173	NP_988098.1	45358541	550	964235	964056	-	MMP0978	MMP0978	hypothetical protein (NCBI)	COG1532	R	Predicted RNA-binding protein					
533174	NP_988099.1	45358542	550	964804	964340	-	MMP0979	MMP0979	conserved archaeal protein (NCBI)	COG437	C	Fe-S-cluster-containing hydrogenase components 1			GO:0006118,GO:0009326,GO:0051536,GO:0009055,GO:0008863	1.2.1.2	Formate dehydrogenase.
533175	NP_988100.1	45358543	550	966182	964809	-	MMP0980	cdh	CO dehydrogenase/acetyl-CoA synthase complex subunit gamma (NCBI)	COG1456	C	CO dehydrogenase/acetyl-CoA synthase gamma subunit (corrinoid Fe-S protein)			GO:0044237,GO:0018492,GO:0051536	1.2.99.2	Carbon-monoxide dehydrogenase (acceptor).
533176	NP_988101.1	45358544	550	967350	966196	-	MMP0981	cdhD	CO dehydrogenase/acetyl-CoA synthase subunit delta (NCBI)	COG2069	C	CO dehydrogenase/acetyl-CoA synthase delta subunit (corrinoid Fe-S protein)	TIGR00381 CO dehydrogenase/acetyl-CoA synthase, delta subunit [cdhD]	Energy metabolism:Chemoautotrophy	GO:0006730,GO:0009396,GO:0018492,GO:0004156	1.2.99.2	Carbon-monoxide dehydrogenase (acceptor).
533177	NP_988102.1	45358545	550	968117	967365	-	MMP0982	MMP0982	conserved hypothetical protein (NCBI)	COG3640	D	CO dehydrogenase maturation factor			GO:0006118,GO:0009236,GO:0005524,GO:0042242,GO:0016491		
533178	NP_988103.1	45358546	550	969501	968128	-	MMP0983	cdhB	CO dehydrogenase/acetyl-CoA synthase complex subunit beta (NCBI)	COG1614	C	CO dehydrogenase/acetyl-CoA synthase beta subunit	TIGR00316 CO dehydrogenase/CO-methylating acetyl-CoA synthase complex, beta subunit [cdhC]	Energy metabolism:Chemoautotrophy	GO:0006084,GO:0004042,GO:0018492,GO:0043884	1.2.99.2,2.3.1.1,2.3.1.169	Carbon-monoxide dehydrogenase (acceptor).,Amino-acid N-acetyltransferase.,CO-methylating acetyl-CoA synthase.
533179	NP_988104.1	45358547	550	970031	969513	-	MMP0984	cdh	CO dehydrogenase beta subunit/acetyl-CoA synthase subunit epsilon (NCBI)	COG1880	C	CO dehydrogenase/acetyl-CoA synthase epsilon subunit	TIGR00315 CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit [cdhB]	Energy metabolism:Chemoautotrophy	GO:0008152,GO:0018492	1.2.99.2	Carbon-monoxide dehydrogenase (acceptor).
533180	NP_988105.1	45358548	550	972377	970041	-	MMP0985	cdhA	CO dehydrogenase/acetyl-CoA synthase complex subunit alpha (NCBI)	COG1152	C	CO dehydrogenase/acetyl-CoA synthase alpha subunit	TIGR00314 CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit [cdhA]	Energy metabolism:Chemoautotrophy	GO:0006118,GO:0006084,GO:0005737,GO:0009055,GO:0018492,GO:0051536	1.2.99.2	Carbon-monoxide dehydrogenase (acceptor).
533181	NP_988106.1	45358549	550	973418	972543	-	MMP0986	thyA	thymidylate synthase (NCBI)	COG1810	S	Uncharacterized protein conserved in archaea			GO:0050757,GO:0006118,GO:0051536,GO:0004799,GO:0009055	2.1.1.45	Thymidylate synthase.
533182	NP_988107.1	45358550	550	974226	973423	-	MMP0987	MMP0987	dimethyladenosine transferase related protein (rRNA methylase) (NCBI)	COG30	J	Dimethyladenosine transferase (rRNA methylation)	TIGR00755 dimethyladenosine transferase [ksgA]	Protein synthesis:tRNA and rRNA base modification	GO:0000154,GO:0000179	2.1.1.-	
533183	NP_988108.1	45358551	550	975124	974237	-	MMP0988	MMP0988	RNA methyltransferase related protein (NCBI)						GO:0006479,GO:0005737,GO:0008276		
533184	NP_988109.1	45358552	550	977262	975268	-	MMP0989	top6B	DNA topoisomerase VI B (NCBI)				TIGR01052 DNA topoisomerase VI, B subunit [top6B]	DNA metabolism:DNA replication, recombination, and repair	GO:0006268,GO:0006265,GO:0005694,GO:0005524,GO:0003918	5.99.1.3	DNA topoisomerase (ATP-hydrolyzing).
533185	NP_988110.1	45358553	550	977591	978355	+	MMP0990	MMP0990	conserved hypothetical protein (NCBI)	COG1650	S	Uncharacterized protein conserved in archaea					
533186	NP_988111.1	45358554	550	978735	980321	+	MMP0991	MMP0991	conserved hypothetical protein (NCBI)								
533187	NP_988112.1	45358555	550	980566	981087	+	MMP0992	MMP0992	conserved hypothetical archaeal protein (NCBI)								
533188	NP_988113.1	45358556	550	981406	981206	-	MMP0993	MMP0993	conserved hypothetical helix-turn-helix protein (NCBI)	COG1476	K	Predicted transcriptional regulators			GO:0043565		
533189	NP_988114.1	45358557	550	981744	981403	-	MMP0994	MMP0994	putative predicted protein (NCBI)						GO:0006885,GO:0016021,GO:0015299		
533190	NP_988115.1	45358558	550	982230	981799	-	MMP0995	MMP0995	conserved hypothetical archaeal protein (NCBI)								
533191	NP_988116.1	45358559	550	982651	982388	-	MMP0996	MMP0996	hypothetical protein (NCBI)						GO:0009055		
533192	NP_988117.1	45358560	550	983239	982883	-	MMP0997	MMP0997	Blue (type 1) copper domain (NCBI)	COG3794	C	Plastocyanin			GO:0006118,GO:0005507,GO:0009055		
533193	NP_988118.1	45358561	550	983537	984193	+	MMP0998	MMP0998	hypothetical protein (NCBI)								
533194	NP_988119.1	45358562	550	984865	984278	-	MMP0999	MMP0999	conserved hypothetical membrane related protein (NCBI)	COG2431	S	Predicted membrane protein			GO:0006508,GO:0016020,GO:0008236		
533195	NP_988120.1	45358563	550	985110	984862	-	MMP1000	MMP1000	hypothetical protein (NCBI)								
533196	NP_988121.1	45358564	550	985324	986544	+	MMP1001	MMP1001	conserved hypothetical protein (NCBI)	COG1602	S	Uncharacterized conserved protein					
533197	NP_988122.1	45358565	550	987347	986571	-	MMP1002	trpA	Tryptophan synthase, alpha chain (NCBI)	COG159	E	Tryptophan synthase alpha chain	TIGR00262 tryptophan synthase, alpha subunit [trpA]	Amino acid biosynthesis:Aromatic amino acid family	GO:0006568,GO:0004834	4.2.1.20	Tryptophan synthase.
533198	NP_988123.1	45358566	550	988532	987348	-	MMP1003	trpB	Tryptophan synthase, beta chain (NCBI)	COG133	E	Tryptophan synthase beta chain	TIGR00263 tryptophan synthase, beta subunit [trpB]	Amino acid biosynthesis:Aromatic amino acid family	GO:0006568,GO:0004834,GO:0030170	4.2.1.20	Tryptophan synthase.
533199	NP_988124.1	45358567	550	989157	988522	-	MMP1004	trpF	N-(5'phosphoribosyl)anthranilate isomerase (NCBI)	COG135	E	Phosphoribosylanthranilate isomerase			GO:0006568,GO:0004640	5.3.1.24	Phosphoribosylanthranilate isomerase.
533200	NP_988125.1	45358568	550	989763	989167	-	MMP1005	trpG	Anthranilate synthase component II (NCBI)	COG512	EH	Anthranilate/para-aminobenzoate synthases component II	TIGR00566 glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase		GO:0006541,GO:0009058,GO:0005950,GO:0016874,GO:0004049	4.1.3.27	Anthranilate synthase.
533201	NP_988126.1	45358569	550	991063	989744	-	MMP1006	trpE	Anthranilate synthase component I (NCBI)	COG147	EH	Anthranilate/para-aminobenzoate synthases component I	TIGR01820 anthranilate synthase component I [trpE]	Amino acid biosynthesis:Aromatic amino acid family	GO:0000162,GO:0005950,GO:0004049	4.1.3.27	Anthranilate synthase.
533202	NP_988127.1	45358570	550	992021	991056	-	MMP1007	trpD	Anthranilate phosphoribosyltransferase (NCBI)	COG547	E	Anthranilate phosphoribosyltransferase	TIGR01245 anthranilate phosphoribosyltransferase [trpD]	Amino acid biosynthesis:Aromatic amino acid family	GO:0000162,GO:0004048	2.4.2.18	Anthranilate phosphoribosyltransferase.
533203	NP_988128.1	45358571	550	992710	992021	-	MMP1008	trpC	Indole-3-glycerol phosphate synthase (NCBI)	COG134	E	Indole-3-glycerol phosphate synthase			GO:0006568,GO:0004425	4.1.1.48	Indole-3-glycerol-phosphate synthase.
533204	NP_988129.1	45358572	550	994298	993042	-	MMP1009	pyrC	Dihydroorotase (NCBI)	COG44	F	Dihydroorotase and related cyclic amidohydrolases	TIGR00857 dihydroorotase, multifunctional complex type [pyrC]	Purines, pyrimidines, nucleosides, and nucleotides:Pyrimidine ribonucleotide biosynthesis	GO:0004151	3.5.2.3	Dihydroorotase.
533205	NP_988130.1	45358573	550	995216	994323	-	MMP1010	MMP1010	Pseudouridine synthase:Pseudouridine synthase, Rlu. Related protein (NCBI)	COG564	J	Pseudouridylate synthases, 23S RNA-specific	TIGR00005 pseudouridine synthase, RluA family	Protein synthesis:tRNA and rRNA base modification	GO:0001522,GO:0003723,GO:0016439,GO:0009982	5.4.99.-,5.4.99.12	,tRNA-pseudouridine synthase I.
533206	NP_988131.1	45358574	550	996994	995327	-	MMP1011	gltX	Glutamyl-tRNA synthetase (NCBI)	COG8	J	Glutamyl- and glutaminyl-tRNA synthetases	TIGR00463 glutamine--tRNA ligase [gltX]	Protein synthesis:tRNA aminoacylation	GO:0006424,GO:0009332,GO:0005524,GO:0004818	6.1.1.17	Glutamate--tRNA ligase.
533207	NP_988132.1	45358575	550	997898	997149	-	MMP1012	exoA	exonuclease III (NCBI)	COG708	L	Exonuclease III	TIGR00195 exodeoxyribonuclease III [xth],TIGR00633 exodeoxyribonuclease III (xth)	DNA metabolism:DNA replication, recombination, and repair	GO:0006281,GO:0005622,GO:0004519,GO:0003677,GO:0008853	3.1.11.2	Exodeoxyribonuclease III.
